Date,AMZN,GOOGL,AAPL,LLY,MSFT,FB,BRK-B,FCX,GS,MSCI
2020-10-07,3195.689941,1459.140015,115.08000200000001,148.96000700000002,209.830002,258.119995,213.289993,16.879998999999998,203.600006,342.809998
2020-10-08,3190.550049,1483.430054,114.970001,153.5,210.580002,263.76001,215.149994,16.799999,207.979996,346.399994
2020-10-09,3286.649902,1510.449951,116.970001,156.880005,215.809998,264.450012,215.67999300000002,17.23,207.53999299999998,352.329987
2020-10-12,3442.929932,1564.589966,124.400002,154.490005,221.399994,275.75,216.41000400000001,16.809998999999998,214.11999500000002,352.640015
2020-10-13,3443.6298829999996,1567.069946,121.099998,150.080002,222.86000099999998,276.140015,212.309998,16.82,210.809998,359.97000099999997
2020-10-14,3363.709961,1563.439941,121.190002,148.46000700000002,220.86000099999998,271.820007,210.91000400000001,16.940001000000002,211.229996,359.040009
2020-10-15,3338.649902,1555.469971,120.709999,146.779999,219.66000400000001,266.72000099999997,211.649994,17.209999,208.600006,361.619995
2020-10-16,3272.709961,1567.699951,119.019997,146.119995,219.66000400000001,265.929993,211.91000400000001,17.15,206.21000700000002,365.609985
2020-10-19,3207.209961,1529.949951,115.980003,142.800003,214.22000099999997,261.399994,208.990005,17.139999,205.690002,362.670013
2020-10-20,3217.01001,1551.079956,117.510002,143.58999599999999,214.649994,267.559998,210.059998,17.610001,208.029999,358.570007
2020-10-21,3184.939941,1585.98999,116.870003,141.309998,214.80000299999998,278.730011,210.17999300000002,17.719998999999998,202.91000400000001,350.01001
2020-10-22,3176.399902,1606.660034,115.75,141.649994,214.88999900000002,278.119995,211.61000099999998,18.35,205.399994,347.630005
2020-10-23,3204.399902,1632.97998,115.040001,142.380005,216.229996,284.790009,212.710007,18.360001,205.03999299999998,350.549988
2020-10-26,3207.040039,1584.290039,115.050003,141.699997,210.080002,277.109985,208.490005,17.360001,201.139999,349.559998
2020-10-27,3286.330078,1598.880005,116.599998,131.899994,213.25,283.290009,206.880005,17.719998999999998,195.679993,356.899994
2020-10-28,3162.780029,1510.800049,111.199997,131.309998,202.679993,267.670013,200.699997,16.870001000000002,189.770004,340.679993
2020-10-29,3211.01001,1556.880005,115.32,132.550003,204.720001,280.829987,201.509995,17.48,189.940002,345.48999
2020-10-30,3036.149902,1616.109985,108.860001,130.46000700000002,202.470001,263.109985,201.899994,17.34,189.03999299999998,349.839996
2020-11-02,3004.47998,1624.319946,108.769997,131.630005,202.330002,261.359985,204.309998,18.24,190.199997,356.850006
2020-11-03,3048.409912,1645.660034,110.440002,130.979996,206.429993,265.299988,206.630005,18.77,197.929993,369.47000099999997
2020-11-04,3241.159912,1745.8499760000002,114.949997,148.58999599999999,216.38999900000002,287.380005,206.169998,18.0,197.869995,398.22000099999997
2020-11-05,3322.0,1762.5,119.029999,145.520004,223.289993,294.679993,207.449997,18.82,202.96000700000002,417.730011
2020-11-06,3311.3701170000004,1759.72998,118.690002,142.740005,223.72000099999997,293.410004,208.850006,19.120001000000002,201.259995,421.14999400000005
2020-11-09,3143.73999,1761.4200440000002,116.32,142.330002,218.38999900000002,278.769989,221.5,19.790001,214.92999300000002,390.459991
2020-11-10,3035.02002,1737.719971,115.970001,146.559998,211.00999500000003,272.429993,228.479996,19.82,217.47000099999997,379.820007
2020-11-11,3137.389893,1747.22998,119.489998,144.759995,216.55000299999998,276.480011,227.36999500000002,19.530001000000002,218.05000299999998,397.019989
2020-11-12,3110.280029,1742.819946,119.209999,141.029999,215.440002,275.079987,224.72000099999997,19.52,214.50999500000003,389.480011
2020-11-13,3128.810059,1772.2600100000002,119.260002,142.380005,216.50999500000003,276.950012,227.419998,20.139999,219.080002,388.420013
2020-11-16,3131.060059,1774.030029,120.300003,140.58999599999999,217.229996,278.959991,233.100006,21.0,222.38000499999998,397.600006
2020-11-17,3135.659912,1761.660034,119.389999,141.199997,214.460007,275.0,233.16000400000001,21.030001000000002,224.649994,403.640015
2020-11-18,3105.459961,1740.640015,118.029999,140.169998,211.080002,271.97000099999997,230.07000699999998,20.709999,224.30000299999998,399.950012
2020-11-19,3117.02002,1758.569946,118.639999,143.41000400000001,212.419998,272.940002,229.52999900000003,21.110001,224.57000699999998,400.790009
2020-11-20,3099.399902,1736.380005,117.339996,145.490005,210.38999900000002,269.700012,227.00999500000003,21.25,223.350006,400.299988
2020-11-23,3098.389893,1727.560059,113.849998,143.380005,210.11000099999998,268.429993,229.539993,21.91,228.830002,401.97000099999997
2020-11-24,3118.060059,1763.9000239999998,115.16999799999999,144.899994,213.86000099999998,276.920013,233.919998,23.110001,237.5,399.640015
2020-11-25,3185.070068,1764.130005,116.029999,144.75,213.86999500000002,275.589996,233.13000499999998,23.540001,236.539993,403.950012
2020-11-27,3195.340088,1787.02002,116.589996,147.440002,215.229996,277.809998,231.55000299999998,23.52,235.399994,402.25
2020-11-30,3168.040039,1754.4000239999998,119.050003,145.649994,214.07000699999998,276.97000099999997,228.91000400000001,23.389999,230.580002,409.420013
2020-12-01,3220.080078,1795.359985,122.720001,145.559998,216.210007,286.549988,229.67999300000002,23.639999,232.080002,414.5
2020-12-02,3203.530029,1824.969971,123.08000200000001,145.16000400000001,215.36999500000002,287.519989,230.419998,24.08,237.649994,416.160004
2020-12-03,3186.72998,1821.839966,122.940002,144.110001,214.24000499999997,281.850006,231.020004,24.389999,235.47000099999997,419.299988
2020-12-04,3162.580078,1823.7600100000002,122.25,148.449997,214.36000099999998,279.700012,231.350006,25.059998999999998,239.580002,421.709991
2020-12-07,3158.0,1817.030029,123.75,147.419998,214.289993,285.579987,229.24000499999997,24.58,238.44999700000002,422.82000700000003
2020-12-08,3177.290039,1811.3299559999998,124.379997,149.300003,216.00999500000003,283.399994,228.190002,24.469998999999998,238.83999599999999,426.39999400000005
2020-12-09,3104.199951,1777.859985,121.779999,158.0,211.80000299999998,277.920013,227.50999500000003,24.459999,242.82000699999998,414.619995
2020-12-10,3101.48999,1767.6500239999998,123.239998,161.0,210.520004,277.119995,227.350006,24.860001,244.399994,422.60000599999995
2020-12-11,3116.419922,1774.800049,122.410004,160.03999299999998,213.25999500000003,273.549988,226.38999900000002,24.610001,239.99000499999997,419.47000099999997
2020-12-14,3156.969971,1752.2600100000002,121.779999,157.91000400000001,214.19999700000002,274.190002,222.850006,23.799999,237.789993,423.89999400000005
2020-12-15,3165.1201170000004,1761.0799559999998,127.879997,167.429993,214.13000499999998,275.549988,224.38000499999998,24.299999,242.42999300000002,424.0
2020-12-16,3240.959961,1757.189941,127.809998,172.050003,219.27999900000003,275.670013,221.91000400000001,24.389999,243.770004,429.839996
2020-12-17,3236.080078,1740.5100100000002,128.699997,172.630005,219.419998,274.480011,224.67999300000002,24.719998999999998,244.42999300000002,436.77999900000003
2020-12-18,3201.649902,1726.219971,126.660004,171.399994,218.58999599999999,276.399994,223.42999300000002,24.629998999999998,242.13000499999998,443.05999800000006
2020-12-21,3206.179932,1734.560059,128.229996,168.779999,222.58999599999999,272.790009,223.49000499999997,24.860001,256.980011,435.040009
2020-12-22,3206.52002,1720.219971,131.880005,166.720001,223.940002,267.089996,221.88000499999998,24.25,250.08999599999999,437.579987
2020-12-23,3185.27002,1728.22998,130.96000700000002,165.479996,221.020004,268.109985,224.24000499999997,24.860001,256.450012,428.630005
2020-12-24,3172.689941,1734.160034,131.970001,166.66000400000001,222.75,267.399994,226.52999900000003,24.790001,256.160004,432.459991
2020-12-28,3283.959961,1773.959961,136.690002,166.5,224.960007,277.0,228.41000400000001,24.629998999999998,259.589996,436.369995
2020-12-29,3322.0,1757.7600100000002,134.869995,166.580002,224.149994,276.77999900000003,229.57000699999998,24.74,258.01001,434.57000700000003
2020-12-30,3285.850098,1736.25,133.720001,167.009995,221.67999300000002,271.869995,229.649994,26.530001000000002,259.450012,436.98999000000003
2020-12-31,3256.929932,1752.640015,132.690002,168.83999599999999,222.419998,273.160004,231.86999500000002,26.02,263.709991,446.52999900000003
2021-01-04,3186.6298829999996,1726.130005,129.41000400000001,165.5,217.690002,268.940002,228.44999700000002,27.139999,265.0,437.64001500000006
2021-01-05,3218.51001,1740.050049,131.009995,166.320007,217.899994,270.97000099999997,227.47000099999997,28.370001000000002,270.929993,431.369995
2021-01-06,3138.3798829999996,1722.880005,126.599998,164.320007,212.25,263.309998,230.270004,30.16,285.549988,435.170013
2021-01-07,3162.159912,1774.339966,130.919998,165.830002,218.289993,268.73999,232.88000499999998,31.17,291.649994,443.64001500000006
2021-01-08,3182.699951,1797.8299559999998,132.050003,166.41000400000001,219.61999500000002,267.570007,234.02999900000003,31.15,290.079987,452.67999299999997
2021-01-11,3114.209961,1756.290039,128.979996,185.940002,217.49000499999997,256.839996,233.42999300000002,30.32,293.829987,451.790009
2021-01-12,3120.830078,1737.430054,128.800003,178.800003,214.92999300000002,251.08999599999999,233.02999900000003,30.99,302.209991,453.19000199999994
2021-01-13,3165.889893,1747.25,130.889999,185.5,216.33999599999999,251.63999900000002,234.50999500000003,30.559998999999998,302.940002,438.39999400000005
2021-01-14,3127.469971,1730.9200440000002,128.91000400000001,186.690002,213.020004,245.63999900000002,235.020004,31.99,307.869995,409.519989
2021-01-15,3104.25,1727.619995,127.139999,190.770004,212.649994,251.36000099999998,233.49000499999997,30.35,301.01001,415.299988
2021-01-19,3120.76001,1784.469971,127.83000200000001,198.479996,216.440002,261.100006,234.55000299999998,31.709999,294.200012,411.480011
2021-01-20,3263.3798829999996,1880.069946,132.029999,201.259995,224.33999599999999,267.480011,234.75999500000003,30.969998999999998,290.47000099999997,418.519989
2021-01-21,3306.98999,1884.1500239999998,136.869995,202.350006,224.97000099999997,272.869995,234.16000400000001,30.040001,289.369995,414.350006
2021-01-22,3292.22998,1892.560059,139.070007,206.139999,225.94999700000002,274.5,232.919998,30.49,289.390015,411.880005
2021-01-25,3294.0,1894.280029,142.919998,212.350006,229.52999900000003,278.01001,233.00999500000003,28.98,283.040009,403.48999
2021-01-26,3326.1298829999996,1907.949951,143.16000400000001,212.72000099999997,232.330002,282.049988,231.57000699999998,27.01,281.76001,404.609985
2021-01-27,3232.580078,1818.939941,142.059998,207.570007,232.899994,272.140015,227.36000099999998,25.790001,273.329987,393.339996
2021-01-28,3237.6201170000004,1853.199951,137.08999599999999,210.11999500000002,238.92999300000002,265.0,230.94999700000002,27.790001,275.019989,395.230011
2021-01-29,3206.199951,1827.359985,131.96000700000002,207.970001,231.960007,258.329987,227.86999500000002,26.91,271.170013,395.299988
2021-02-01,3342.8798829999996,1893.069946,134.139999,203.139999,239.649994,262.01001,229.32000699999998,28.23,274.730011,416.25
2021-02-02,3380.0,1919.119995,134.990005,197.559998,239.50999500000003,267.079987,232.24000499999997,28.139999,286.97000099999997,425.130005
2021-02-03,3312.530029,2058.8798829999996,133.940002,196.96000700000002,243.0,266.649994,232.67999300000002,29.200001,288.549988,416.869995
2021-02-04,3331.0,2053.6298829999996,137.389999,201.619995,242.00999500000003,266.48999,235.770004,29.799999,293.75,430.19000199999994
2021-02-05,3352.149902,2088.830078,136.759995,201.770004,242.19999700000002,268.100006,235.16000400000001,31.73,293.5,429.80999800000006
2021-02-08,3322.939941,2084.52002,136.91000400000001,205.770004,242.47000099999997,266.579987,237.419998,32.119999,300.149994,422.73001100000005
2021-02-09,3305.0,2075.389893,136.009995,201.71000700000002,243.770004,269.450012,239.91000400000001,32.02,300.459991,417.97000099999997
2021-02-10,3286.580078,2086.47998,135.389999,204.389999,242.82000699999998,271.869995,239.919998,31.24,304.27999900000003,419.660004
2021-02-11,3262.1298829999996,2088.75,135.130005,202.580002,244.49000499999997,270.390015,239.75999500000003,30.99,302.320007,426.85998499999994
2021-02-12,3277.709961,2095.030029,135.369995,207.28999299999998,244.99000499999997,270.5,242.460007,31.23,306.320007,434.76998899999995
2021-02-16,3268.949951,2110.699951,133.190002,205.759995,243.69999700000002,273.97000099999997,245.27999900000003,32.900002,311.959991,440.920013
2021-02-17,3308.639893,2118.6201170000004,130.83999599999999,206.46000700000002,244.19999700000002,273.570007,245.25,34.150002,312.73999,439.32000700000003
2021-02-18,3328.22998,2105.810059,129.71000700000002,201.119995,243.789993,269.390015,243.5,34.139998999999996,309.899994,437.549988
2021-02-19,3249.899902,2088.810059,129.869995,200.919998,240.97000099999997,261.559998,241.850006,37.490002000000004,315.619995,432.97000099999997
2021-02-22,3180.73999,2054.26001,126.0,200.679993,234.50999500000003,260.329987,244.97000099999997,38.080002,316.869995,413.600006
2021-02-23,3194.5,2060.1201170000004,125.860001,202.479996,233.270004,265.859985,245.52999900000003,37.849998,319.209991,415.149994
2021-02-24,3159.530029,2083.810059,125.349998,204.520004,234.55000299999998,264.309998,248.44999700000002,37.889998999999996,330.640015,417.230011
2021-02-25,3057.159912,2015.949951,120.989998,203.820007,228.99000499999997,254.690002,243.690002,35.68,327.76001,406.299988
2021-02-26,3092.929932,2021.910034,121.260002,204.889999,232.38000499999998,257.619995,240.50999500000003,33.91,319.480011,414.519989
2021-03-01,3146.139893,2069.659912,127.790001,206.470001,236.940002,264.910004,249.210007,34.900002,329.920013,420.02999900000003
2021-03-02,3094.530029,2064.47998,125.120003,204.139999,233.86999500000002,259.0,249.22000099999997,35.18,330.940002,418.809998
2021-03-03,3005.0,2011.410034,122.059998,202.0,227.559998,255.41000400000001,251.55000299999998,35.0,334.429993,409.72000099999997
2021-03-04,2977.570068,2033.930054,120.129997,200.53999299999998,226.729996,257.640015,245.479996,32.700001,329.290009,409.0
2021-03-05,3000.459961,2097.070068,121.41999799999999,206.919998,231.600006,264.27999900000003,253.149994,35.02,327.369995,414.72000099999997
2021-03-08,2951.949951,2007.5,116.360001,207.029999,227.38999900000002,255.309998,257.609985,34.43,334.190002,402.630005
2021-03-09,3062.850098,2040.359985,121.089996,206.110001,233.77999900000003,265.73999,259.019989,33.860001000000004,330.589996,414.519989
2021-03-10,3057.639893,2036.189941,119.980003,205.449997,232.419998,264.899994,263.98999,34.459998999999996,342.019989,409.820007
2021-03-11,3113.590088,2100.540039,121.959999,205.21000700000002,237.13000499999998,273.880005,260.910004,37.470001,342.100006,410.059998
2021-03-12,3089.48999,2050.0,121.029999,208.080002,235.75,268.399994,260.019989,37.419998,348.809998,416.52999900000003
2021-03-15,3081.679932,2054.439941,123.989998,189.16000400000001,234.809998,273.75,254.61000099999998,36.959998999999996,346.049988,419.549988
2021-03-16,3091.860107,2083.889893,125.57,190.899994,237.710007,279.27999900000003,251.5,34.990002000000004,341.709991,416.579987
2021-03-17,3135.72998,2082.219971,124.760002,186.729996,237.039993,284.01001,252.0,36.110001000000004,344.950012,413.170013
2021-03-18,3027.98999,2021.339966,120.529999,183.929993,230.72000099999997,278.619995,252.460007,35.419998,348.0,405.619995
2021-03-19,3074.959961,2026.959961,119.989998,184.28999299999998,230.350006,290.109985,250.99000499999997,34.990002000000004,344.200012,410.359985
2021-03-22,3110.8701170000004,2030.689941,123.389999,185.83999599999999,235.99000499999997,293.540009,250.36000099999998,35.009997999999996,339.329987,419.359985
2021-03-23,3137.5,2041.3299559999998,122.540001,183.679993,237.580002,290.630005,248.309998,32.200001,331.769989,420.76000999999997
2021-03-24,3087.070068,2032.530029,120.089996,180.169998,235.460007,282.140015,249.63000499999998,31.610001,328.649994,424.02999900000003
2021-03-25,3046.26001,2032.459961,120.589996,183.08999599999999,232.33999599999999,278.73999,250.75,31.110001,330.549988,412.049988
2021-03-26,3052.030029,2024.72998,121.209999,185.309998,236.479996,283.019989,256.769989,32.959998999999996,327.390015,424.869995
2021-03-29,3075.72998,2045.790039,121.389999,186.33999599999999,235.24000499999997,290.820007,258.820007,32.099998,325.730011,426.369995
2021-03-30,3055.290039,2046.469971,119.900002,185.5,231.850006,288.0,258.190002,32.68,332.01001,417.51001
2021-03-31,3094.080078,2062.52002,122.150002,186.820007,235.770004,294.52999900000003,255.47000099999997,32.93,327.0,419.27999900000003
2021-04-01,3161.0,2129.780029,123.0,185.240005,242.350006,298.660004,258.200012,33.759997999999996,327.640015,428.549988
2021-04-05,3226.72998,2218.959961,125.900002,184.889999,249.07000699999998,308.910004,262.660004,35.360001000000004,323.540009,440.60998499999994
2021-04-06,3223.820068,2209.26001,126.209999,182.800003,247.86000099999998,306.26001,263.059998,35.009997999999996,327.059998,440.10000599999995
2021-04-07,3279.389893,2239.030029,127.900002,182.320007,249.899994,313.089996,263.619995,33.98,326.549988,437.450012
2021-04-08,3299.300049,2250.429932,130.360001,182.610001,253.25,313.019989,263.51001,34.369999,331.140015,445.290009
2021-04-09,3372.1999509999996,2270.669922,133.0,184.490005,255.850006,312.459991,266.01001,34.040001000000004,330.809998,448.5
2021-04-12,3379.389893,2244.6201170000004,131.240005,181.820007,255.91000400000001,311.540009,267.929993,33.669998,331.839996,453.14001500000006
2021-04-13,3400.0,2254.429932,134.429993,182.529999,258.48999,309.76001,267.100006,33.73,327.679993,460.0
2021-04-14,3333.0,2241.909912,132.029999,183.0,255.58999599999999,302.820007,267.52999900000003,36.310001,335.350006,457.410004
2021-04-15,3379.0900880000004,2285.25,134.5,185.919998,259.5,307.820007,269.140015,37.830002,338.549988,469.64999400000005
2021-04-16,3399.4399409999996,2282.75,134.16000400000001,189.25,260.73999,306.179993,272.109985,38.139998999999996,342.309998,473.51998899999995
2021-04-19,3372.01001,2289.76001,134.83999599999999,189.639999,258.73999,302.23999,270.27999900000003,37.330002,343.089996,468.26998899999995
2021-04-20,3334.689941,2279.01001,133.110001,190.610001,258.26001,302.649994,267.890015,35.880001,331.880005,468.02999900000003
2021-04-21,3362.0200200000004,2278.350098,133.5,190.949997,260.579987,301.47000099999997,272.209991,35.900002,335.269989,470.619995
2021-04-22,3309.040039,2252.52002,131.940002,187.050003,257.170013,296.519989,269.51001,34.740002000000004,330.850006,471.75
2021-04-23,3340.8798829999996,2299.929932,134.320007,188.720001,261.149994,301.130005,271.980011,36.540001000000004,339.350006,486.5
2021-04-26,3409.0,2309.929932,134.720001,187.220001,261.549988,303.040009,270.859985,39.049999,343.519989,487.0
2021-04-27,3417.429932,2290.97998,134.389999,182.21000700000002,261.97000099999997,303.570007,273.649994,38.689999,346.630005,487.60998499999994
2021-04-28,3458.5,2359.040039,133.580002,180.550003,254.559998,307.100006,272.950012,39.349998,348.109985,484.02999900000003
2021-04-29,3471.3100590000004,2392.76001,133.479996,182.199997,252.50999500000003,329.51001,277.600006,38.400002,352.97000099999997,494.829987
2021-04-30,3467.419922,2353.5,131.46000700000002,182.770004,252.17999300000002,325.079987,274.950012,37.709998999999996,348.450012,485.76998899999995
2021-05-03,3386.48999,2343.080078,132.53999299999998,185.919998,251.86000099999998,322.579987,279.179993,38.709998999999996,350.160004,486.200012
2021-05-04,3311.8701170000004,2306.830078,127.849998,188.199997,247.789993,318.359985,280.26001,39.220001,349.839996,482.5
2021-05-05,3270.540039,2314.77002,128.100006,192.809998,246.47000099999997,315.019989,282.76001,41.540001000000004,357.619995,478.17999299999997
2021-05-06,3306.3701170000004,2337.350098,129.740005,193.889999,249.729996,320.019989,289.709991,42.07,365.97000099999997,475.910004
2021-05-07,3291.610107,2351.929932,130.21000700000002,195.419998,252.460007,319.079987,290.929993,43.970001,370.890015,482.30999800000006
2021-05-10,3190.48999,2291.75,126.849998,194.759995,247.17999300000002,305.97000099999997,292.329987,42.740002000000004,368.679993,476.89001500000006
2021-05-11,3223.909912,2270.060059,125.910004,194.75,246.229996,306.52999900000003,285.630005,44.799999,359.920013,472.670013
2021-05-12,3151.939941,2200.25,122.769997,193.199997,239.0,302.549988,282.910004,42.75,354.399994,460.17999299999997
2021-05-13,3161.469971,2229.040039,124.970001,194.940002,243.02999900000003,305.26001,286.899994,41.970001,358.809998,461.089996
2021-05-14,3222.899902,2278.3798829999996,127.449997,196.21000700000002,248.149994,315.940002,290.679993,42.290001000000004,368.769989,463.459991
2021-05-17,3270.389893,2288.919922,126.269997,195.529999,245.17999300000002,315.459991,289.22000099999997,44.18,369.25,455.77999900000003
2021-05-18,3232.280029,2262.469971,124.849998,194.630005,243.080002,309.959991,287.589996,43.630001,364.559998,454.089996
2021-05-19,3231.800049,2271.5,124.690002,196.509995,243.11999500000002,313.589996,286.22000099999997,40.720001,358.380005,447.589996
2021-05-20,3247.679932,2306.949951,127.309998,199.529999,246.479996,318.609985,286.730011,41.220001,359.77999900000003,457.23001100000005
2021-05-21,3203.080078,2294.1298829999996,125.43,199.880005,245.169998,316.230011,287.73999,40.869999,366.26001,456.880005
2021-05-24,3244.98999,2361.040039,127.099998,201.020004,250.77999900000003,324.630005,289.730011,41.57,368.290009,462.85000599999995
2021-05-25,3259.050049,2362.8701170000004,126.900002,199.220001,251.72000099999997,327.790009,287.200012,40.68,364.51001,464.60998499999994
2021-05-26,3265.159912,2380.310059,126.849998,200.990005,251.49000499999997,327.660004,287.329987,41.32,367.399994,465.10000599999995
2021-05-27,3230.110107,2362.679932,125.279999,199.199997,249.309998,332.75,289.299988,42.59,371.369995,464.369995
2021-05-28,3223.070068,2356.850098,124.610001,199.740005,249.67999300000002,328.730011,289.440002,42.720001,372.019989,468.130005
